arxiv_id,docclass,20_ret,23_ret,20_time1,20_time2,23_time1,23_time2,20<>23,LV,LV_clean,OP_upper,OP_lower,OP_move,INS_DEL,CHRDIFF_nett,CHRDIFF_uniq,IMG_order,IMG_missing,IMG_size,FONT_num,FONT_uniq,PG_num
2306.00743,article,0,0,10.834804773330688,0.21830415725708,5.298751592636108,0.1678757667541504,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.01028,llncs,12,0,5.600594758987427,0.3206617832183838,5.046645402908325,0.1683855056762695,False,404.0,107.0,0.0,0.0,121.0,58.0,73.0,16.0,True,0.0,0.0,0.0,0.0,0.0
2306.00313,amsart,0,0,23.633084535598755,0.2173030376434326,11.80837059020996,0.1667399406433105,False,73.0,73.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0
2306.02681,revtex4-2,12,12,16.837268114089966,0.2678360939025879,13.604368209838867,0.1692132949829101,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00479,acmart,0,12,31.23855233192444,0.1720163822174072,7.841073751449585,0.1726582050323486,False,9915.0,5170.0,13.0,8.0,2010.0,-49.0,-79.0,14.0,True,0.0,0.0,0.0,0.0,0.0
2306.00036,article,12,0,11.586180925369264,0.4694116115570068,22.664883852005005,0.1745107173919677,False,28048.0,19871.0,12.0,12.0,2788.0,10668.0,9252.0,75.0,True,0.0,0.0,0.0,2.0,-3.0
2306.0011,article,12,0,7.462642669677734,0.2684803009033203,14.931355237960815,0.1684439182281494,False,10722.0,8560.0,1.0,0.0,285.0,9038.0,7695.0,77.0,True,0.0,0.0,2.0,6.0,-3.0
2306.00762,uai2023,12,0,10.284354209899902,0.2674753665924072,23.27283215522766,0.1671855449676513,False,21904.0,14201.0,11.0,13.0,2735.0,7219.0,6385.0,84.0,True,0.0,0.0,1.0,1.0,-2.0
2306.00641,atlasdoc,0,0,91.53355956077576,0.1671440601348877,69.27402329444885,0.1661989688873291,False,246.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,True,0.0,0.0,2.0,10.0,0.0
2306.0071,amsart,12,0,6.2618794441223145,0.2691774368286133,8.523422479629517,0.1681301593780517,False,2201.0,1889.0,0.0,0.0,1.0,2125.0,1819.0,72.0,True,0.0,0.0,3.0,3.0,0.0
